PWMFlankingScore,Label
-16808.180775681405,0
-16984.922884845135,0
-18123.050176143923,0
-17077.93477673866,0
-19291.954916870396,0
-17009.856341342653,0
-17748.464388895307,0
-16283.203211442868,0
-18437.113023537557,1
-17661.738191524633,0
-18653.605124253416,0
-16922.6583874098,1
-16214.888999155084,0
-15613.496105902075,0
-15788.1761640341,0
-16314.119802764148,0
-15214.889441406445,0
-17282.58768546281,0
-17191.60282088514,0
-16205.354712744587,0
-16017.916920660851,0
-15715.846613503883,1
-17021.15000489972,1
-16618.107521295962,1
-15657.247136179321,0
-16124.185560239137,0
-15773.305296703273,0
-16714.4816296622,1
-16691.888180490845,0
-18009.61649589801,0
-17416.85053405056,0
-14845.722570604497,0
-15679.513937910522,1
-15317.128887928107,0
-16945.042014355713,0
-17128.992550645038,0
-15264.372184332293,0
-17468.479946029725,0
-16770.35773497059,0
-16744.80355890447,1
-17021.961846835573,0
-16838.82731938514,0
-17853.064197753294,0
-15332.76269501712,0
-16724.79899566997,0
-17177.13783693197,0
-16816.032214051087,0
-14096.162105345367,0
-14895.338271050006,0
-15665.132832971181,0
-14890.623969178152,1
-16823.58313239214,0
-14998.375366943856,0
-15551.884833339764,1
-15152.553045872557,0
-14715.2725509721,0
-15844.765449393324,0
-14862.731333898755,0
-14471.897100934908,1
-16183.931482106576,0
-15792.805322434859,0
-15484.608178152124,0
-14604.748884685765,0
-16633.849222867935,0
-15054.238045129548,0
-15413.375474944598,0
-15634.335377944468,0
-17633.60314133636,0
-16441.32399025607,0
-15721.17249222372,0
-14045.639877303598,1
-15341.668834868042,0
-16627.090615440084,0
-17683.788662093757,0
-17579.126452173517,0
-17509.337134691745,0
-17929.796428725007,0
-17381.735574533235,0
-14730.508069230018,1
-16285.462320659724,1
-15822.460837792172,1
-18172.524905243885,0
-16676.91850987476,0
-16949.207739736965,0
-14745.835482007176,1
-14912.971186888088,1
-16203.163593886899,0
-15208.93708213089,0
-17211.750832437545,0
-17459.801239794822,1
-17432.20527797637,0
-14662.13599860446,1
-15645.599949367823,0
-16255.672366933753,0
-16201.452459924294,0
-14240.999933523168,1
-15435.024814364424,0
-15845.557931407986,0
-15695.140355977925,0
-17387.73304307454,0
-16616.605678438867,1
-16564.3367073438,1
-17204.062201203527,0
-18264.49327273104,0
-17255.815946625095,1
-16292.285335234432,0
-14351.536204636233,0
-16185.118729503954,0
-16771.000663531995,0
-16662.566459887923,0
-16390.54817236586,0
-15789.678927194229,1
-16240.833527516135,1
-15669.750198669966,0
-16566.87209992515,0
-15571.520687155207,0
-17180.490518929982,0
-15314.067048272447,0
-15624.681068427893,0
-15709.02229164516,0
-14867.69259251102,0
-16668.228953709026,0
-14652.55549476228,1
-15933.451132438675,0
-17672.691692441098,0
-17192.032814685117,0
-15749.77073194624,0
-16320.307549420753,0
-12899.36936131655,1
-17600.85901977518,0
-17946.009359603693,1
-13874.556976850541,0
-15390.547171166354,0
-14775.077837871351,0
-15328.950584050745,0
-14896.962591709396,0
-16702.019889421095,0
-15128.869119012212,1
-18514.893399670982,0
-17190.597864533735,0
-14547.173226136396,0
-18418.09712342757,0
-15217.824182519133,0
-12854.912131070478,0
-15409.927089980936,0
-15010.774763777235,0
-16779.54593153182,0
-15712.177288824976,0
-16629.946838414126,1
-17788.56196969287,1
-15689.872931652524,0
-17085.438286637695,0
-16735.202573841863,1
-14389.262101478793,1
-15466.637689389703,1
-14720.3086737595,1
-16090.097965868354,0
-15861.082749694498,0
-15757.284140957017,0
-15386.239313034954,1
-16827.150218079216,0
-17811.793715922897,0
-17480.087389074895,0
-14953.445750166593,0
-17291.16782233687,0
-15252.819311572424,0
-15248.420773811335,0
-16239.725000903036,0
-16503.73577867179,0
-15507.33467727913,0
-16825.475007303638,0
-14561.489285678274,0
-17399.70263781854,0
-16442.41415642225,0
-15384.973452744249,1
-15949.06800461431,0
-17455.768366596898,0
-15179.409885325676,0
-18025.018073247244,0
-18599.755362881522,0
-17446.9229352702,0
-16656.521416032585,0
-16917.260015711185,1
-16485.640055316606,0
-19077.028136111152,0
-17745.061753918108,0
-17150.23777602208,1
-17373.067629771704,0
-18071.033791577633,1
-19488.231846662427,0
-16827.90551567573,0
-15663.628567012704,0
-17149.059335105285,0
-17135.237478257037,0
-16480.142551483343,0
-14792.655987871512,0
-15522.51737038728,0
-18885.15424110694,1
-16463.29063097737,1
-15983.730061650771,0
-15907.494412195823,1
-17415.674287704718,1
-18164.225522607972,1
-17335.53682622942,0
-17402.052163254473,0
-19854.15791959153,0
-17146.438909541645,0
-18477.508227341958,1
-15030.373394261285,0
-16640.98529732782,1
-16150.30182070197,0
-17298.365260152885,0
-16903.7048301345,0
-18847.259973396234,1
-16410.991969940038,1
-17267.135782228925,0
-16220.520080917855,0
-15917.704596583713,0
-16808.180775681405,0
-16676.107656002732,0
-16910.2338857514,0
-15516.545440753413,1
-15738.713844427582,0
-17574.902223088844,0
-20273.026747383323,0
-16655.196471841184,0
-15898.094544825542,0
-16183.496931759977,0
-18653.605124253416,0
-16189.494054401985,0
-16259.908928739655,0
-16445.878414998104,1
-18324.6213264582,0
-16022.195603646991,0
-17522.377289053984,0
-14681.290383457115,1
-15788.1761640341,0
-17505.92947090575,0
-16314.119802764148,0
-16852.652260510586,0
-17282.58768546281,0
-17191.60282088514,0
-16359.74923987982,0
-16841.29004539382,1
-17447.103942999405,0
-15929.487906333228,0
-17226.470198781266,0
-16599.878117526827,0
-17132.58977391409,0
-16017.916920660851,0
-15695.23554758326,0
-15759.453114102897,0
-17305.241557673526,0
-15710.804669813311,0
-17685.952986769662,0
-16428.04683463319,0
-17733.936061488726,1
-17164.213036804595,0
-15911.592486723901,0
-16123.19106580772,1
-14845.722570604497,0
-15861.194565206557,0
-18652.405875176035,1
-15317.128887928107,0
-15336.323953695688,0
-15039.627382155082,0
-15207.010384188156,0
-14197.718933017279,1
-15264.372184332293,0
-17468.479946029725,0
-15594.76778329288,0
-14962.579578817657,0
-15364.344556582362,0
-14130.655521775861,0
-15401.983957134762,0
-17177.13783693197,0
-15696.020013322486,1
-15981.578319163747,0
-14096.162105345367,1
-14895.338271050006,0
-15606.128968736963,0
-14449.046386396089,1
-15837.773256818864,1
-16823.58313239214,0
-14998.375366943856,0
-15819.997573240353,0
-17209.856554192513,0
-16536.198902002394,0
-17250.034330408685,0
-14399.470503710649,1
-15152.553045872557,0
-14457.663403195564,0
-16088.795546124811,1
-14674.027863389749,0
-15792.805322434859,0
-14604.748884685765,0
-15054.238045129548,0
-14917.876556581865,0
-16627.090615440084,1
-16149.40196442458,0
-17683.788662093757,0
-16618.253209992006,0
-17509.337134691745,0
-14615.33304941755,0
-18158.643849642765,0
-16422.006031348767,0
-16676.91850987476,0
-17142.73345862339,0
-17638.5967892194,0
-15208.93708213089,0
-17211.750832437545,0
-17459.801239794822,0
-17969.049983409783,0
-15422.91704941394,1
-16610.665768634128,0
-14614.962201125647,1
-15577.79172948581,1
-16201.452459924294,0
-14664.871729190043,1
-14240.999933523168,1
-15435.024814364424,0
-15845.557931407986,0
-17387.73304307454,0
-17583.436468700842,1
-16446.722392215263,0
-16711.05363031381,1
-16616.605678438867,1
-17204.062201203527,0
-17173.63302498335,0
-18264.49327273104,0
-17255.815946625095,0
-20750.75212150873,1
-16569.09360266594,0
-15785.666492886274,0
-18278.943940264035,0
-15505.329926516411,1
-16702.525122742016,0
-22301.76323244512,1
-15515.05943835601,1
-14462.239660092106,0
-16662.566459887923,0
-16390.54817236586,0
-15789.678927194229,1
-17702.775391943575,0
-16240.833527516135,0
-14207.097805478961,0
-15669.750198669966,0
-16174.019874736814,0
-14867.69259251102,0
-15592.933845578526,0
-16087.25598088765,0
-16320.307549420753,0
-13874.556976850541,0
-15802.735243144045,0
-15390.547171166354,1
-14775.077837871351,0
-13578.1797674721,0
-15328.950584050745,0
-13579.011828198394,1
-14896.962591709396,0
-16702.019889421095,0
-15128.869119012212,1
-17172.97859762745,0
-14636.215771257983,0
-15737.199570467723,0
-18514.893399670982,0
-15958.073237397322,0
-17373.187285882494,0
-17746.962557151197,1
-17190.597864533735,0
-15851.011560013538,0
-14547.173226136396,0
-18190.895419313332,0
-13747.080805192809,0
-16779.54593153182,0
-15712.177288824976,0
-16417.169183470585,0
-17788.56196969287,1
-17085.438286637695,0
-17194.465573655714,0
-16379.342982105953,0
-15532.3046087868,0
-15930.577211134892,1
-14848.330484969252,0
-15861.35232887607,0
-16827.150218079216,0
-17811.793715922897,0
-16917.40341209232,0
-17480.087389074895,0
-17291.16782233687,0
-15085.772880345607,1
-17121.369888440437,0
-15036.86162182184,0
-16438.20062746576,0
-16515.31397476043,0
-15433.504857909906,0
-16239.725000903036,0
-14895.425396718072,0
-15751.934989731666,0
-15147.618402510729,0
-14804.574877461771,1
-16570.77513428476,0
-14844.980891225769,1
-16170.192693908595,0
-16442.41415642225,0
-17347.74467069134,0
-14198.07345701255,0
-17010.765763935382,1
-15547.898887211322,0
-15699.366894665865,0
-16244.310204430829,0
-15420.368429858387,0
-17455.768366596898,0
-16375.318664207953,1
-17362.056121945865,1
-15463.475697812106,1
-15463.475697812106,1
-17518.926968725624,1
-15260.229251499322,1
-17318.608492883985,1
-16929.34785369588,1
-16537.753850065452,1
-17029.234575901024,1
-16647.914374696986,1
-16800.48657163857,1
-16164.11275716713,1
-15777.09207008657,1
-17464.33961913249,1
-16491.105913681702,1
-15831.762674837983,1
-17236.20139316377,1
-17236.20139316377,1
-15265.173421362317,1
-18080.748627672314,1
-17382.665034612623,1
-16901.3754860869,1
-15569.440373279156,1
-14299.213996591143,1
-14842.113340739488,1
-16000.670364515441,1
-16639.395842042464,1
-14604.190452600644,1
-15831.190806819068,1
-15277.402121501344,1
-14389.735372761794,1
-15799.138118689738,1
-16325.47924755881,1
-15602.779940130804,1
-15342.342981417976,1
-15976.385825946465,1
-15842.377483794711,1
-15317.8728956944,1
-15958.240889709235,1
-17072.413128918917,1
-15089.443645176556,1
-15781.580999446978,1
-16518.676617438436,1
-14646.948022924551,1
-14907.567968032256,1
-17520.53283507447,1
-16143.62269781401,1
-16143.62269781401,1
-16616.331057586405,1
-17257.032999805255,1
-15776.275047173822,1
-16247.166073955532,1
-16247.166073955532,1
-15258.228131075177,1
-15240.53066243772,1
-15359.06392508489,1
-15315.039709912295,1
-16263.228951117448,1
-16420.485786847326,1
-15310.551394810433,1
-15451.30495897313,1
-15980.678016626909,1
-16299.150083845447,1
-14654.43861225414,1
-15573.160702018333,1
-15573.160702018333,1
-15256.985238440195,1
-15256.985238440195,1
-14616.406576886751,1
-14531.993455003409,1
-16154.297813576171,1
-16195.066679759911,1
-16195.066679759911,1
-14702.534521796864,1
-16330.200932440988,1
-17234.636578938174,1
-15060.609929012788,1
-17432.096958418657,1
-19621.934595551582,1
-19621.934595551582,1
-17429.580062327437,1
-14790.95112323461,1
-15930.172633862352,1
-15496.071267004125,1
-15570.51745088097,1
-17650.376805925247,1
-14722.25626179327,1
-13761.899469063916,1
-18503.619835152982,1
-15439.01433515252,1
-15571.272012483103,1
-15571.272012483103,1
-15311.41429310202,1
-15258.80837071256,1
-16750.44730735054,1
-16434.218683865965,1
-16453.439155760254,1
-14445.777958721848,1
-15652.118629874602,1
-14686.388139406246,1
-15247.576975321908,1
-15177.534137352157,1
-14688.439956515187,1
-15135.632932359988,1
-15436.967195385687,1
-15770.321103322765,1
-16215.797094098472,1
-15458.910154574502,1
-13582.63074226144,1
-13582.63074226144,1
-13721.611384595935,1
-14860.44091007222,1
-15921.318536215278,1
-14378.136163606066,1
-14261.88696638955,1
-15567.513585154788,1
-14678.950333810233,1
-17834.254298532782,1
-16995.54827212169,1
-16410.82815365302,1
-16231.087555889788,1
-17655.911343442534,1
-15711.517891463007,1
-14612.502687626386,1
-15376.155302364328,1
-15402.600633061504,1
-15543.496393832673,1
-17241.76459231151,1
-15588.06316986991,1
-15649.836207366066,1
-15059.889763625903,1
-16462.64911183253,1
-15795.302803518212,1
-16631.408856004862,1
-16952.586213875817,1
-18538.04966252893,1
-15924.060202502013,1
-19180.040631069256,1
-16852.678106247073,1
-16852.678106247073,1
-16799.7107493226,1
-16750.385410541123,1
-16184.115329362012,1
-18333.174547652143,1
-15990.77229353823,1
-15580.228880506702,1
-16298.6014784358,1
-15887.194236981682,1
-18262.659163140626,1
-17476.015627212724,1
-17745.155686313137,1
-17333.917247485693,1
-16763.769172030272,1
-16376.23709381907,1
-14877.220241591052,0
-17779.08466526953,0
-15588.840504989941,0
-14441.250197485051,0
-16220.327300155826,0
-17683.018184011566,0
-15756.237174201844,0
-19742.306254680534,1
-15329.257830631992,0
-17903.03688075726,0
-18347.89381217486,1
-15614.318998687473,1
-18518.043727996966,0
-16699.443185145374,0
-15904.234217044674,0
-15785.62492143828,0
-13593.019366618137,0
-15143.34194534367,0
-18283.21201043008,1
-17213.196467792735,1
-16120.730977889854,0
-15253.577952233745,0
-17837.486819772635,0
-15633.48423539782,0
-17129.91212733947,0
-16248.5439500094,0
-16516.1174835249,0
-15272.06625618209,0
-15781.75623046364,0
-16895.342152407262,0
-16526.435133355397,0
-17064.915294030936,1
-15289.97849612335,0
-14790.100059928356,0
-15598.724190026955,0
-14249.980783586636,0
-16136.441894627127,0
-16022.346381411735,0
-14758.060866422058,0
-16186.927942421697,0
-16503.654643685833,0
-17604.85340672734,0
-14950.061983453397,0
-16534.988116234374,0
-14987.138710697925,1
-14862.474517672872,0
-16693.215081441624,0
-16947.753986926076,0
-15496.14771390577,1
-16604.389187114906,0
-15382.12112447012,0
-15924.341228765066,0
-16569.120979589028,0
-15573.078673718834,0
-16127.478965379238,0
-15842.881394920923,0
-15656.713303955572,0
-15369.408764602538,0
-17776.505814977576,1
-16083.51592757561,0
-16617.899454684164,1
-15083.649788270766,1
-17499.259947337217,0
-16133.195164238728,1
-14550.911127049267,0
-16417.737103258976,1
-14464.225960714437,0
-15198.571560069571,0
-16983.310758948526,1
-14757.901424114978,0
-15694.788066951385,0
-16384.444634302377,0
-14889.019489862743,1
-17003.401192670466,0
-16911.049811416,0
-16467.839014413843,1
-14394.956053763639,1
-15704.45959887658,0
-18247.657936561463,0
-15083.022195665479,1
-18455.697518964047,1
-18481.343299321717,0
-16115.649933329014,0
-15075.985037935126,1
-14613.296578034466,0
-13471.890930257963,0
-15951.559093507609,0
-16160.734828907163,0
-15461.521379854315,0
-16594.13381368511,0
-15846.319322584292,0
-14966.914488363116,0
-15149.153019133912,0
-16019.761845875506,1
-18477.70581091201,0
-14372.431938879568,1
-16620.790636018726,0
-17005.420026138185,1
-15140.40451107224,0
-14594.875776205414,1
-15175.857125566363,0
-16818.365852344403,0
-16319.090830474184,0
-15435.32753984055,1
-16025.741412269883,0
-15557.072702871665,0
-15983.94273983111,0
-17237.03596074246,0
-18345.418765969243,0
-15061.505187628609,1
-16574.706884151707,1
-18044.20647464238,1
-15963.838920677461,0
-17161.41851807214,0
-15558.542457217533,1
-15885.173594913324,0
-14887.248458116594,0
-17341.301063320785,0
-16023.749439804707,0
-17159.734716047264,0
-16928.32206699044,1
-15801.4640616807,0
-17214.480346648386,0
-14293.123592726062,0
-16237.74193572357,0
-14753.903726474487,0
-14248.426520049126,1
-14147.313310334659,0
-15404.255067720344,0
-17839.789592723297,0
-13532.153316472644,0
-16050.000938674062,0
-15228.619152576064,0
-14824.51548532612,0
-15637.22131785381,0
-14861.342705042714,0
-16901.73802663861,0
-16115.434014496543,0
-15068.944223511795,0
-15926.229295361027,0
-15394.013158362304,0
-15236.106016511034,0
-15472.28126644034,0
-14723.124935326996,0
-15846.130113681458,0
-14896.807382406978,0
-15363.517548440881,0
-14102.283498383573,0
-14500.522504258997,0
-14775.513351516765,0
-13355.392032334974,0
-15341.85641565722,0
-16862.870878384918,0
-15968.139454240956,0
-15368.98871217843,1
-14307.522277444647,1
-14926.111513749865,0
-14790.715877488601,1
-16541.032959075288,0
-16597.443790985817,0
-16475.318438596343,0
-15232.229820078579,0
-16118.243548609576,0
-16356.747316183328,0
-16273.000804831354,0
-16050.825737204712,0
-14806.994040895195,1
-15174.467511152814,0
-15558.91626513505,0
-17545.824164395734,0
-18303.235813770032,1
-17933.44923521129,0
-16032.477710695679,0
-19091.303150591903,0
-17576.77825944929,0
-18261.64347383983,0
-15333.007318602617,1
-14350.895068302749,1
-17839.147096050303,0
-15903.653819951236,1
-17197.855548851014,0
-15850.010854460032,1
-15944.341405744965,0
-15022.538486675916,0
-15566.597630420132,0
-17050.708868456662,0
-15344.22811524472,0
-17524.325998682518,1
-16673.228852071556,0
-15648.626235269818,0
-17199.498225861586,0
-17704.538149005653,0
-18776.465975904044,0
-17788.947185400695,0
-16375.008397258764,0
-15627.801791795324,1
-16824.807598388838,0
-16653.289267821114,0
-14713.464640777484,0
-18854.46352537053,1
-16724.863110276845,0
-15794.146385585895,0
-17753.69423671752,0
-18112.013944442348,0
-16848.075730583896,0
-17432.974285574786,0
-16547.74219815676,0
-14934.481474701932,1
-17012.848407940462,1
-18017.76883510518,0
-18296.870257989787,0
-16859.55931701313,0
-16550.025853480627,1
-16084.206125355962,0
-15878.196224232908,0
-17672.11701222777,0
-19085.95051675516,0
-18682.91667238084,0
-15165.775285753729,0
-14441.250197485051,0
-15385.78746854792,0
-15620.216579321153,0
-15371.21644631992,0
-16523.93626000847,0
-16278.011244940144,0
-16688.62055176478,0
-16542.821925512428,0
-16602.673056027168,0
-16699.443185145374,0
-14852.200679320444,0
-18141.85659461308,0
-16882.29180381305,0
-18080.08598584622,1
-16000.040537409623,0
-15406.255888368332,0
-15964.08125925864,0
-14502.494909447256,0
